legacy_url,legacy_path,owning_area,audit_categories,highest_severity,sample_issues,planned_destination,migration_status,redirect_required
https://na.org.za/blog/locations/berea-church/,/blog/locations/berea-church/,Region,Accessibility & mobile; Broken links; Content; Crawl & indexation; Headings; Indexing & canonicals; Meta descriptions; Security & privacy,High,Pinch-to-zoom disabled — people cannot enlarge text on a phone | Link points to a page that does not exist (404) | Insecure http:// resource on a secure page,/areas (area-level migration),Not started,To assess
https://na.org.za/blog/locations/blairgowrie-recreation-centre-2/,/blog/locations/blairgowrie-recreation-centre-2/,Region,Accessibility & mobile; Broken links; Content; Crawl & indexation; Headings; Indexing & canonicals; Meta descriptions; Security & privacy,High,Pinch-to-zoom disabled — people cannot enlarge text on a phone | Link points to a page that does not exist (404) | Insecure http:// resource on a secure page,/areas (area-level migration),Not started,To assess
https://na.org.za/blog/locations/blessed-liberat-catholic-church/,/blog/locations/blessed-liberat-catholic-church/,Region,Accessibility & mobile; Broken links; Content; Crawl & indexation; Headings; Indexing & canonicals; Meta descriptions; Security & privacy,High,Pinch-to-zoom disabled — people cannot enlarge text on a phone | Link points to a page that does not exist (404) | Insecure http:// resource on a secure page,/areas (area-level migration),Not started,To assess
https://na.org.za/blog/locations/bosmont-recreation-centre/,/blog/locations/bosmont-recreation-centre/,Region,Accessibility & mobile; Broken links; Content; Crawl & indexation; Headings; Indexing & canonicals; Meta descriptions; Security & privacy,High,Pinch-to-zoom disabled — people cannot enlarge text on a phone | Link points to a page that does not exist (404) | Insecure http:// resource on a secure page,/areas (area-level migration),Not started,To assess
https://na.org.za/blog/locations/braamficher-phase-1-amandla-boulevard/,/blog/locations/braamficher-phase-1-amandla-boulevard/,Region,Accessibility & mobile; Broken links; Content; Crawl & indexation; Headings; Indexing & canonicals; Meta descriptions; Security & privacy,High,Pinch-to-zoom disabled — people cannot enlarge text on a phone | Link points to a page that does not exist (404) | Insecure http:// resource on a secure page,/areas (area-level migration),Not started,To assess
https://na.org.za/blog/locations/brackenhurst-methodist-church-9-toinette-st-brackenhurst-alberton-1453-south-africa/,/blog/locations/brackenhurst-methodist-church-9-toinette-st-brackenhurst-alberton-1453-south-africa/,Region,Accessibility & mobile; Broken links; Content; Crawl & indexation; Headings; Indexing & canonicals; Meta descriptions; Security & privacy,High,Pinch-to-zoom disabled — people cannot enlarge text on a phone | Link points to a page that does not exist (404) | Insecure http:// resource on a secure page,/areas (area-level migration),Not started,To assess
https://na.org.za/blog/locations/brixton/,/blog/locations/brixton/,Region,Accessibility & mobile; Broken links; Content; Crawl & indexation; Headings; Indexing & canonicals; Meta descriptions; Security & privacy,High,Pinch-to-zoom disabled — people cannot enlarge text on a phone | Link points to a page that does not exist (404) | Insecure http:// resource on a secure page,/areas (area-level migration),Not started,To assess
https://na.org.za/blog/locations/buffelsdale-community-hall/,/blog/locations/buffelsdale-community-hall/,Region,Accessibility & mobile; Broken links; Content; Crawl & indexation; Headings; Indexing & canonicals; Meta descriptions; Security & privacy,High,Pinch-to-zoom disabled — people cannot enlarge text on a phone | Link points to a page that does not exist (404) | Insecure http:// resource on a secure page,/areas (area-level migration),Not started,To assess
https://na.org.za/blog/locations/calvary-methodist-church-2/,/blog/locations/calvary-methodist-church-2/,Region,Accessibility & mobile; Broken links; Content; Crawl & indexation; Headings; Indexing & canonicals; Meta descriptions; Security & privacy,High,Pinch-to-zoom disabled — people cannot enlarge text on a phone | Link points to a page that does not exist (404) | Insecure http:// resource on a secure page,/areas (area-level migration),Not started,To assess
https://na.org.za/blog/locations/christ-church-north-coast-2/,/blog/locations/christ-church-north-coast-2/,Region,Accessibility & mobile; Broken links; Content; Crawl & indexation; Headings; Indexing & canonicals; Meta descriptions; Security & privacy,High,Pinch-to-zoom disabled — people cannot enlarge text on a phone | Link points to a page that does not exist (404) | Insecure http:// resource on a secure page,/areas (area-level migration),Not started,To assess
https://na.org.za/blog/locations/church-st-goodwood-estate-cape-town-7460-2/,/blog/locations/church-st-goodwood-estate-cape-town-7460-2/,Region,Accessibility & mobile; Broken links; Content; Crawl & indexation; Headings; Indexing & canonicals; Meta descriptions; Security & privacy,High,Pinch-to-zoom disabled — people cannot enlarge text on a phone | Link points to a page that does not exist (404) | Insecure http:// resource on a secure page,/areas (area-level migration),Not started,To assess
https://na.org.za/blog/locations/collegevale-primary-school/,/blog/locations/collegevale-primary-school/,Region,Accessibility & mobile; Broken links; Content; Crawl & indexation; Headings; Indexing & canonicals; Meta descriptions; Security & privacy,High,Pinch-to-zoom disabled — people cannot enlarge text on a phone | Link points to a page that does not exist (404) | Insecure http:// resource on a secure page,/areas (area-level migration),Not started,To assess
https://na.org.za/blog/locations/constantia-park-2/,/blog/locations/constantia-park-2/,Region,Accessibility & mobile; Broken links; Content; Crawl & indexation; Headings; Indexing & canonicals; Meta descriptions; Security & privacy,High,Pinch-to-zoom disabled — people cannot enlarge text on a phone | Link points to a page that does not exist (404) | Insecure http:// resource on a secure page,/areas (area-level migration),Not started,To assess
https://na.org.za/blog/locations/constantia-park/,/blog/locations/constantia-park/,Region,Accessibility & mobile; Broken links; Content; Crawl & indexation; Headings; Indexing & canonicals; Meta descriptions; Security & privacy,High,Pinch-to-zoom disabled — people cannot enlarge text on a phone | Link points to a page that does not exist (404) | Insecure http:// resource on a secure page,/areas (area-level migration),Not started,To assess
https://na.org.za/blog/locations/denis-hurley-centre/,/blog/locations/denis-hurley-centre/,Region,Accessibility & mobile; Broken links; Content; Crawl & indexation; Headings; Indexing & canonicals; Meta descriptions; Security & privacy,High,Pinch-to-zoom disabled — people cannot enlarge text on a phone | Link points to a page that does not exist (404) | Insecure http:// resource on a secure page,/areas (area-level migration),Not started,To assess
https://na.org.za/blog/locations/depot-road-memorial-primary-school/,/blog/locations/depot-road-memorial-primary-school/,Region,Accessibility & mobile; Broken links; Content; Crawl & indexation; Headings; Indexing & canonicals; Meta descriptions; Security & privacy,High,Pinch-to-zoom disabled — people cannot enlarge text on a phone | Link points to a page that does not exist (404) | Insecure http:// resource on a secure page,/areas (area-level migration),Not started,To assess
https://na.org.za/blog/locations/dube-community-centre-2/,/blog/locations/dube-community-centre-2/,Region,Accessibility & mobile; Broken links; Content; Crawl & indexation; Headings; Indexing & canonicals; Meta descriptions; Security & privacy,High,Pinch-to-zoom disabled — people cannot enlarge text on a phone | Link points to a page that does not exist (404) | Insecure http:// resource on a secure page,/areas (area-level migration),Not started,To assess
https://na.org.za/blog/locations/durban-north-methodist-church/,/blog/locations/durban-north-methodist-church/,Region,Accessibility & mobile; Broken links; Content; Crawl & indexation; Headings; Indexing & canonicals; Meta descriptions; Security & privacy,High,Pinch-to-zoom disabled — people cannot enlarge text on a phone | Link points to a page that does not exist (404) | Insecure http:// resource on a secure page,/areas (area-level migration),Not started,To assess
https://na.org.za/blog/locations/durbanville-presbyterian-church-cnr-louw-st-and-hafele-st-durbanville-2/,/blog/locations/durbanville-presbyterian-church-cnr-louw-st-and-hafele-st-durbanville-2/,Region,Accessibility & mobile; Broken links; Content; Crawl & indexation; Headings; Indexing & canonicals; Meta descriptions; Security & privacy,High,Pinch-to-zoom disabled — people cannot enlarge text on a phone | Link points to a page that does not exist (404) | Insecure http:// resource on a secure page,/areas (area-level migration),Not started,To assess
https://na.org.za/blog/locations/eastwood/,/blog/locations/eastwood/,Region,Accessibility & mobile; Broken links; Content; Crawl & indexation; Headings; Indexing & canonicals; Meta descriptions; Security & privacy,High,Pinch-to-zoom disabled — people cannot enlarge text on a phone | Link points to a page that does not exist (404) | Insecure http:// resource on a secure page,/areas (area-level migration),Not started,To assess
https://na.org.za/blog/locations/edenvale-methodist-church-57-6th-ave-edenvale-1610-south-africa/,/blog/locations/edenvale-methodist-church-57-6th-ave-edenvale-1610-south-africa/,Region,Accessibility & mobile; Broken links; Content; Crawl & indexation; Headings; Indexing & canonicals; Meta descriptions; Security & privacy,High,Pinch-to-zoom disabled — people cannot enlarge text on a phone | Link points to a page that does not exist (404) | Insecure http:// resource on a secure page,/areas (area-level migration),Not started,To assess
https://na.org.za/blog/locations/eersterus/,/blog/locations/eersterus/,Region,Accessibility & mobile; Broken links; Content; Crawl & indexation; Headings; Indexing & canonicals; Meta descriptions; Security & privacy,High,Pinch-to-zoom disabled — people cannot enlarge text on a phone | Link points to a page that does not exist (404) | Insecure http:// resource on a secure page,/areas (area-level migration),Not started,To assess
https://na.org.za/blog/locations/eldorado-park-ext-9-community-clinic-and-center-2/,/blog/locations/eldorado-park-ext-9-community-clinic-and-center-2/,Region,Accessibility & mobile; Broken links; Content; Crawl & indexation; Headings; Indexing & canonicals; Meta descriptions; Security & privacy,High,Pinch-to-zoom disabled — people cannot enlarge text on a phone | Link points to a page that does not exist (404) | Insecure http:// resource on a secure page,/areas (area-level migration),Not started,To assess
https://na.org.za/blog/locations/foresthaven-secondary-school/,/blog/locations/foresthaven-secondary-school/,Region,Accessibility & mobile; Broken links; Content; Crawl & indexation; Headings; Indexing & canonicals; Meta descriptions; Security & privacy,High,Pinch-to-zoom disabled — people cannot enlarge text on a phone | Link points to a page that does not exist (404) | Insecure http:// resource on a secure page,/areas (area-level migration),Not started,To assess
